Disease 1	Disease 2	Corr. coefficient
Juvenile_idiopathic_arthritis	Vitiligo	-0.0537375882267952
Crohns_disease	Type_2_diabetes	-0.0557248964905739
Primary_biliary_cirrhosis	Red_blood_cell_traits	-0.0558971837162971
Type_2_diabetes	Ulcerative_colitis	-0.0562306679785252
Psoriasis	Type_1_diabetes	-0.0563547536730766
Crohns_disease	Juvenile_idiopathic_arthritis	-0.0565239749848843
Kawasaki_disease	Triglycerides	-0.0570601597428322
Autoimmune_thyroiditis	Restless_legs_syndrome	-0.0572909079492092
Chronic_kidney_disease	Vitiligo	-0.0573319271206856
C_reactive_protein	LDL_cholesterol	-0.0575750768184662
Creatinine_levels	Multiple_sclerosis	-0.0590178184211254
Asthma	Celiac_disease	-0.0603772588074207
Migraine	Renal_function_related_traits_BUN	-0.0603970848023891
Asthma	Psoriasis	-0.0604864805936813
Chronic_kidney_disease	Ulcerative_colitis	-0.0607503913342953
Atopic_dermatitis	Ulcerative_colitis	-0.0613351985812187
Alopecia_areata	LDL_cholesterol	-0.0613633170723915
Progressive_supranuclear_palsy	Urate_levels	-0.0614740401506424
Systemic_lupus_erythematosus	Type_1_diabetes	-0.0618001706898212
Type_2_diabetes	Urate_levels	-0.06267299503088
Restless_legs_syndrome	Systemic_lupus_erythematosus	-0.0631087273359299
Allergy	Ulcerative_colitis	-0.0644806548953056
LDL_cholesterol	Restless_legs_syndrome	-0.0645773336291313
Alzheimers_combined	Liver_enzyme_levels_gamma_glutamyl_transferase	-0.0652640461921692
Creatinine_levels	Kawasaki_disease	-0.0654758214950562
HDL_cholesterol	Renal_function_related_traits_BUN	-0.0661381334066391
Systemic_lupus_erythematosus	Triglycerides	-0.0673112571239471
Alzheimers_combined	Behcets_disease	-0.067563034594059
Allergy	Rheumatoid_arthritis	-0.0676193609833717
Crohns_disease	Fasting_glucose_related_traits	-0.0684409365057945
Alopecia_areata	Systemic_lupus_erythematosus	-0.0686748549342155
Celiac_disease	Red_blood_cell_traits	-0.0691490098834038
Behcets_disease	Chronic_kidney_disease	-0.0693031027913094
Crohns_disease	Liver_enzyme_levels_gamma_glutamyl_transferase	-0.0693897753953934
Atopic_dermatitis	Red_blood_cell_traits	-0.0699517577886581
Atopic_dermatitis	Primary_biliary_cirrhosis	-0.0704800710082054
Kawasaki_disease	Renal_function_related_traits_BUN	-0.0707881599664688
Creatinine_levels	Type_2_diabetes	-0.0717183202505112
C_reactive_protein	Systemic_sclerosis	-0.0732266008853912
Progressive_supranuclear_palsy	Rheumatoid_arthritis	-0.0733800604939461
Kawasaki_disease	Primary_sclerosing_cholangitis	-0.0738608837127686
Migraine	Type_1_diabetes	-0.0740015357732773
Allergy	Ankylosing_spondylitis	-0.0744273364543915
Liver_enzyme_levels_gamma_glutamyl_transferase	Systemic_sclerosis	-0.0745997652411461
Restless_legs_syndrome	Systemic_sclerosis	-0.0754531547427177
Bone_mineral_density	Vitiligo	-0.0759844407439232
C_reactive_protein	Crohns_disease	-0.0762539654970169
Ankylosing_spondylitis	Rheumatoid_arthritis	-0.0763049572706223
Liver_enzyme_levels_gamma_glutamyl_transferase	Red_blood_cell_traits	-0.0763893723487854
Progressive_supranuclear_palsy	Psoriasis	-0.0768062174320221
Asthma	Migraine	-0.0771060362458229
Restless_legs_syndrome	Urate_levels	-0.0785558521747589
Progressive_supranuclear_palsy	Systemic_lupus_erythematosus	-0.0787335485219955
Psoriasis	Red_blood_cell_traits	-0.0797152668237686
Red_blood_cell_traits	Urate_levels	-0.08003269135952
Crohns_disease	Progressive_supranuclear_palsy	-0.0800775215029716
Migraine	Rheumatoid_arthritis	-0.08091039955616
HDL_cholesterol	Systemic_lupus_erythematosus	-0.0810742005705833
Bone_mineral_density	Platelet_counts	-0.0811287090182304
Alzheimers_combined	Urate_levels	-0.0812060087919235
Celiac_disease	Triglycerides	-0.0818170309066772
Progressive_supranuclear_palsy	Type_2_diabetes	-0.0825341269373894
Crohns_disease	HDL_cholesterol	-0.0830017402768135
Crohns_disease	Renal_function_related_traits_BUN	-0.0836909860372543
Ankylosing_spondylitis	Asthma	-0.0842439532279968
Allergy	Creatinine_levels	-0.08667853474617
Juvenile_idiopathic_arthritis	Liver_enzyme_levels_gamma_glutamyl_transferase	-0.0868852138519287
Rheumatoid_arthritis	Type_2_diabetes	-0.0876137241721153
Systemic_sclerosis	Type_1_diabetes	-0.0885169953107834
Renal_function_related_traits_BUN	Vitiligo	-0.0888100415468216
Fasting_glucose_related_traits	Kawasaki_disease	-0.0894574895501137
Alzheimers_combined	Autoimmune_thyroiditis	-0.0898920893669128
Allergy	HDL_cholesterol	-0.0905386358499527
Alzheimers_combined	Platelet_counts	-0.0905944779515266
Atopic_dermatitis	Crohns_disease	-0.0907099917531013
Celiac_disease	Liver_enzyme_levels_gamma_glutamyl_transferase	-0.0910490676760674
Platelet_counts	Vitiligo	-0.092282697558403
Psoriasis	Ulcerative_colitis	-0.0926836356520653
Psoriasis	Rheumatoid_arthritis	-0.0931070446968079
Primary_biliary_cirrhosis	Type_1_diabetes	-0.0941765010356903
Allergy	Triglycerides	-0.0943705067038536
Primary_biliary_cirrhosis	Restless_legs_syndrome	-0.0948432981967926
C_reactive_protein	Migraine	-0.0950461253523827
Platelet_counts	Ulcerative_colitis	-0.0965928137302399
Atopic_dermatitis	Multiple_sclerosis	-0.0966423004865646
HDL_cholesterol	Kawasaki_disease	-0.0967407748103142
C_reactive_protein	Type_2_diabetes	-0.0967856869101524
Creatinine_levels	Triglycerides	-0.0976566821336746
Red_blood_cell_traits	Restless_legs_syndrome	-0.0976849794387817
Asthma	Vitiligo	-0.0979528352618217
Alzheimers_combined	Psoriasis	-0.100675098598003
Kawasaki_disease	Red_blood_cell_traits	-0.101049669086933
Alopecia_areata	Vitiligo	-0.101294375956059
Primary_biliary_cirrhosis	Triglycerides	-0.101382471621037
Creatinine_levels	Crohns_disease	-0.101420499384403
Primary_sclerosing_cholangitis	Psoriasis	-0.102245762944221
Ankylosing_spondylitis	C_reactive_protein	-0.102488853037357
Psoriasis	Urate_levels	-0.105074256658554
Atopic_dermatitis	Triglycerides	-0.105191849172115
Chronic_kidney_disease	Systemic_sclerosis	-0.105474270880222
Celiac_disease	Progressive_supranuclear_palsy	-0.105656534433365
Ankylosing_spondylitis	Type_2_diabetes	-0.106140725314617
Juvenile_idiopathic_arthritis	Restless_legs_syndrome	-0.106180272996426
Red_blood_cell_traits	Renal_function_related_traits_BUN	-0.106196343898773
Red_blood_cell_traits	Vitiligo	-0.106285348534584
Celiac_disease	Renal_function_related_traits_BUN	-0.106630280613899
Celiac_disease	Fasting_glucose_related_traits	-0.107018403708935
Allergy	Bone_mineral_density	-0.108479239046574
Alopecia_areata	Platelet_counts	-0.10906507819891
Creatinine_levels	Systemic_sclerosis	-0.109889537096024
Multiple_sclerosis	Red_blood_cell_traits	-0.110368333756924
Allergy	LDL_cholesterol	-0.111005455255508
Atopic_dermatitis	Systemic_sclerosis	-0.111919671297073
Autoimmune_thyroiditis	Psoriasis	-0.112055167555809
Primary_sclerosing_cholangitis	Vitiligo	-0.112513311207294
Autoimmune_thyroiditis	Juvenile_idiopathic_arthritis	-0.112741090357304
Triglycerides	Urate_levels	-0.114790931344032
Progressive_supranuclear_palsy	Systemic_sclerosis	-0.115047439932823
Celiac_disease	Restless_legs_syndrome	-0.115154534578323
Red_blood_cell_traits	Systemic_lupus_erythematosus	-0.116853259503841
HDL_cholesterol	Restless_legs_syndrome	-0.118543289601803
C_reactive_protein	Vitiligo	-0.119985930621624
Platelet_counts	Renal_function_related_traits_BUN	-0.120537251234055
Alopecia_areata	Migraine	-0.121735468506813
Kawasaki_disease	LDL_cholesterol	-0.121755607426167
Allergy	Renal_function_related_traits_BUN	-0.121977597475052
Alzheimers_combined	Crohns_disease	-0.122416526079178
Liver_enzyme_levels_gamma_glutamyl_transferase	Progressive_supranuclear_palsy	-0.12259866297245
Alopecia_areata	HDL_cholesterol	-0.123906880617142
Crohns_disease	Kawasaki_disease	-0.124149717390537
Autoimmune_thyroiditis	Chronic_kidney_disease	-0.12444419413805
Celiac_disease	Type_1_diabetes	-0.12511682510376
Allergy	Red_blood_cell_traits	-0.125257834792137
Systemic_lupus_erythematosus	Ulcerative_colitis	-0.125284478068352
Atopic_dermatitis	Type_2_diabetes	-0.125969767570496
Creatinine_levels	Red_blood_cell_traits	-0.12606655061245
Rheumatoid_arthritis	Systemic_lupus_erythematosus	-0.126842558383942
C_reactive_protein	Psoriasis	-0.127565562725067
Ankylosing_spondylitis	Chronic_kidney_disease	-0.127639457583427
Restless_legs_syndrome	Triglycerides	-0.12876957654953
Alopecia_areata	Fasting_glucose_related_traits	-0.129027843475342
Liver_enzyme_levels_gamma_glutamyl_transferase	Ulcerative_colitis	-0.129623562097549
Alzheimers_combined	Ankylosing_spondylitis	-0.129957616329193
Autoimmune_thyroiditis	Triglycerides	-0.130164116621017
Platelet_counts	Progressive_supranuclear_palsy	-0.130222216248512
Renal_function_related_traits_BUN	Systemic_sclerosis	-0.132344231009483
C_reactive_protein	Primary_biliary_cirrhosis	-0.132385224103928
Alzheimers_combined	Primary_sclerosing_cholangitis	-0.132865056395531
Systemic_sclerosis	Urate_levels	-0.133201852440834
Kawasaki_disease	Liver_enzyme_levels_gamma_glutamyl_transferase	-0.134923756122589
Bone_mineral_density	Systemic_sclerosis	-0.136723935604095
Alopecia_areata	Liver_enzyme_levels_gamma_glutamyl_transferase	-0.137220084667206
Multiple_sclerosis	Platelet_counts	-0.139473438262939
Bone_mineral_density	Crohns_disease	-0.140372440218925
Alzheimers_combined	Ulcerative_colitis	-0.140553265810013
Psoriasis	Triglycerides	-0.140689626336098
Atopic_dermatitis	Platelet_counts	-0.142076447606087
Creatinine_levels	Systemic_lupus_erythematosus	-0.142230272293091
Autoimmune_thyroiditis	Type_2_diabetes	-0.143135085701942
Ankylosing_spondylitis	Liver_enzyme_levels_gamma_glutamyl_transferase	-0.143288731575012
Behcets_disease	HDL_cholesterol	-0.144426584243774
Asthma	Systemic_sclerosis	-0.145663186907768
Kawasaki_disease	Platelet_counts	-0.146423906087875
Ankylosing_spondylitis	Urate_levels	-0.147720396518707
Ankylosing_spondylitis	Bone_mineral_density	-0.148210674524307
Atopic_dermatitis	Juvenile_idiopathic_arthritis	-0.148339718580246
Behcets_disease	LDL_cholesterol	-0.149125576019287
Creatinine_levels	Primary_biliary_cirrhosis	-0.149565190076828
Celiac_disease	Type_2_diabetes	-0.152845114469528
Allergy	Alopecia_areata	-0.15595568716526
Asthma	Primary_biliary_cirrhosis	-0.156861454248428
Creatinine_levels	Platelet_counts	-0.160448059439659
Behcets_disease	Platelet_counts	-0.160700961947441
Ankylosing_spondylitis	Vitiligo	-0.160991862416267
Behcets_disease	Fasting_glucose_related_traits	-0.161249384284019
Alzheimers_combined	Kawasaki_disease	-0.161833688616753
Alopecia_areata	Restless_legs_syndrome	-0.163061529397964
Multiple_sclerosis	Restless_legs_syndrome	-0.163124158978462
Liver_enzyme_levels_gamma_glutamyl_transferase	Multiple_sclerosis	-0.166036650538445
HDL_cholesterol	Primary_biliary_cirrhosis	-0.166058614850044
Kawasaki_disease	Urate_levels	-0.167806625366211
Juvenile_idiopathic_arthritis	Platelet_counts	-0.169900879263878
Chronic_kidney_disease	Psoriasis	-0.17314700782299
Ankylosing_spondylitis	Type_1_diabetes	-0.173651158809662
Allergy	Platelet_counts	-0.175426617264748
Multiple_sclerosis	Renal_function_related_traits_BUN	-0.175881534814835
Juvenile_idiopathic_arthritis	Red_blood_cell_traits	-0.175998359918594
Bone_mineral_density	Kawasaki_disease	-0.176668033003807
Psoriasis	Renal_function_related_traits_BUN	-0.177521944046021
Chronic_kidney_disease	Crohns_disease	-0.17799386382103
Celiac_disease	Urate_levels	-0.178412452340126
Liver_enzyme_levels_gamma_glutamyl_transferase	Type_1_diabetes	-0.179712221026421
Progressive_supranuclear_palsy	Ulcerative_colitis	-0.180309653282166
C_reactive_protein	HDL_cholesterol	-0.181563794612885
Crohns_disease	LDL_cholesterol	-0.182189747691154
HDL_cholesterol	Juvenile_idiopathic_arthritis	-0.18279168009758
Juvenile_idiopathic_arthritis	LDL_cholesterol	-0.183823600411415
Atopic_dermatitis	Celiac_disease	-0.183956190943718
Renal_function_related_traits_BUN	Systemic_lupus_erythematosus	-0.184806525707245
Autoimmune_thyroiditis	Fasting_glucose_related_traits	-0.18647500872612
Alopecia_areata	Triglycerides	-0.186724334955215
Celiac_disease	HDL_cholesterol	-0.186835825443268
HDL_cholesterol	Type_1_diabetes	-0.188606008887291
Fasting_glucose_related_traits	Psoriasis	-0.188918143510818
Ankylosing_spondylitis	Atopic_dermatitis	-0.189241990447044
Multiple_sclerosis	Triglycerides	-0.189941510558128
Primary_sclerosing_cholangitis	Type_1_diabetes	-0.19094280898571
Asthma	HDL_cholesterol	-0.191228672862053
Autoimmune_thyroiditis	Bone_mineral_density	-0.191452145576477
Allergy	Chronic_kidney_disease	-0.191980436444283
Asthma	Systemic_lupus_erythematosus	-0.191995874047279
Behcets_disease	Red_blood_cell_traits	-0.192273408174515
Bone_mineral_density	Psoriasis	-0.193634390830994
Fasting_glucose_related_traits	Primary_biliary_cirrhosis	-0.196849063038826
Fasting_glucose_related_traits	Systemic_lupus_erythematosus	-0.197567567229271
Red_blood_cell_traits	Type_1_diabetes	-0.197572290897369
Celiac_disease	Creatinine_levels	-0.198304325342178
Allergy	Primary_sclerosing_cholangitis	-0.199132189154625
LDL_cholesterol	Type_1_diabetes	-0.199339881539345
Behcets_disease	Triglycerides	-0.203861370682716
Primary_biliary_cirrhosis	Urate_levels	-0.204657286405563
HDL_cholesterol	Multiple_sclerosis	-0.204792186617851
Autoimmune_thyroiditis	Liver_enzyme_levels_gamma_glutamyl_transferase	-0.205494895577431
Asthma	Liver_enzyme_levels_gamma_glutamyl_transferase	-0.205533429980278
Multiple_sclerosis	Urate_levels	-0.206941619515419
Ankylosing_spondylitis	Creatinine_levels	-0.211873531341553
Behcets_disease	Liver_enzyme_levels_gamma_glutamyl_transferase	-0.217172518372536
Ulcerative_colitis	Vitiligo	-0.218364104628563
Ankylosing_spondylitis	Renal_function_related_traits_BUN	-0.220475345849991
Behcets_disease	Type_2_diabetes	-0.221190482378006
Primary_biliary_cirrhosis	Renal_function_related_traits_BUN	-0.221889153122902
Fasting_glucose_related_traits	Multiple_sclerosis	-0.227504074573517
Restless_legs_syndrome	Ulcerative_colitis	-0.228239223361015
Autoimmune_thyroiditis	HDL_cholesterol	-0.235247418284416
Celiac_disease	LDL_cholesterol	-0.236666038632393
LDL_cholesterol	Systemic_lupus_erythematosus	-0.238382086157799
Allergy	Urate_levels	-0.23857656121254
Liver_enzyme_levels_gamma_glutamyl_transferase	Rheumatoid_arthritis	-0.239164754748344
Renal_function_related_traits_BUN	Triglycerides	-0.241087719798088
C_reactive_protein	Systemic_lupus_erythematosus	-0.241705551743507
Rheumatoid_arthritis	Vitiligo	-0.242771536111832
Systemic_lupus_erythematosus	Urate_levels	-0.243300423026085
Triglycerides	Ulcerative_colitis	-0.245005026459694
LDL_cholesterol	Ulcerative_colitis	-0.245240896940231
Platelet_counts	Restless_legs_syndrome	-0.245452299714088
C_reactive_protein	Liver_enzyme_levels_gamma_glutamyl_transferase	-0.248253807425499
Asthma	Type_2_diabetes	-0.2486422508955
Autoimmune_thyroiditis	LDL_cholesterol	-0.249435484409332
Alzheimers_combined	Juvenile_idiopathic_arthritis	-0.251237481832504
LDL_cholesterol	Primary_biliary_cirrhosis	-0.256791949272156
Juvenile_idiopathic_arthritis	Triglycerides	-0.260646492242813
Ankylosing_spondylitis	Restless_legs_syndrome	-0.264499694108963
Kawasaki_disease	Type_2_diabetes	-0.265826612710953
Chronic_kidney_disease	Kawasaki_disease	-0.267309278249741
C_reactive_protein	Triglycerides	-0.26776459813118
LDL_cholesterol	Multiple_sclerosis	-0.278706103563309
Platelet_counts	Type_1_diabetes	-0.280282884836197
Alzheimers_combined	Systemic_lupus_erythematosus	-0.281309068202972
Primary_sclerosing_cholangitis	Restless_legs_syndrome	-0.282688349485397
Bone_mineral_density	Celiac_disease	-0.283465027809143
Psoriasis	Type_2_diabetes	-0.286497801542282
Triglycerides	Type_1_diabetes	-0.286719173192978
Alopecia_areata	Type_2_diabetes	-0.298807799816132
Autoimmune_thyroiditis	Platelet_counts	-0.299969077110291
Systemic_lupus_erythematosus	Type_2_diabetes	-0.303826749324799
Alzheimers_combined	Primary_biliary_cirrhosis	-0.305983543395996
Alzheimers_combined	Celiac_disease	-0.31228369474411
Chronic_kidney_disease	Primary_biliary_cirrhosis	-0.315540045499802
Asthma	Platelet_counts	-0.324964880943298
Asthma	Triglycerides	-0.328821212053299
Asthma	Crohns_disease	-0.342734694480896
Celiac_disease	Chronic_kidney_disease	-0.344944149255753
Primary_biliary_cirrhosis	Type_2_diabetes	-0.345933794975281
Alzheimers_combined	Multiple_sclerosis	-0.352191656827927
Bone_mineral_density	Primary_biliary_cirrhosis	-0.355868935585022
HDL_cholesterol	Ulcerative_colitis	-0.358631372451782
C_reactive_protein	Platelet_counts	-0.367105841636658
Platelet_counts	Rheumatoid_arthritis	-0.368182092905045
Bone_mineral_density	Multiple_sclerosis	-0.371717095375061
Rheumatoid_arthritis	Triglycerides	-0.376643061637878
Chronic_kidney_disease	Multiple_sclerosis	-0.385532200336456
LDL_cholesterol	Rheumatoid_arthritis	-0.386220633983612
Multiple_sclerosis	Type_2_diabetes	-0.398126929998398
Bone_mineral_density	Systemic_lupus_erythematosus	-0.412593096494675
Chronic_kidney_disease	Systemic_lupus_erythematosus	-0.431128263473511
HDL_cholesterol	Rheumatoid_arthritis	-0.506947219371796
