	Row.names	c1	c2	adj.P.Val	V2
24	wgEncodeHaibTfbsGm12892Pol24h8V0416102PkRep1	0.000863502531803139	-0.813736310312226	0.0202042585089677	GM12892 Pol2-4H8 v041610.2 ChIP-seq Peaks Rep 1 from ENCODE/HAIB
25	wgEncodeSydhTfbsGm12892Pol2IggmusPk	0.00434611602444126	0.908194526002561	0.0237925307676394	GM12892 Pol2 IgG-mus ChIP-seq Peaks from ENCODE/SYDH
26	wgEncodeSydhTfbsGm12878Pol2s2IggmusPk	0.000851538434800263	-0.879170481449049	0.0237925307676394	GM12878 Pol2 S2 IgG-mus ChIP-seq Peaks from ENCODE/SYDH
27	wgEncodeBroadHistoneGm12878H3k4me2StdPk	1.46497266456186e-05	-0.467044793311286	0.0237925307676394	GM12878 H3K4me2 Histone Mods by ChIP-seq Peaks from ENCODE/Broad
28	wgEncodeUwDnaseGm12865HotspotsRep2	0.00106786777593661	0.790808548741313	0.0237925307676394	GM12865 DNaseI HS HotSpots Rep 2 from ENCODE/UW
29	wgEncodeHaibTfbsGm12891Pol2Pcr1xPkRep2	0.00334271968098058	0.993740120088367	0.0238185496611511	GM12891 Pol2 PCR1x ChIP-seq Peaks Rep 2 from ENCODE/HAIB
30	wgEncodeHaibTfbsGm12878Bclaf101388V0416101PkRep1	0.000690348842634066	0.865873460787692	0.0258376038443729	GM12878 BCLAF1 v041610.1 ChIP-seq Peaks Rep 1 from ENCODE/HAIB
31	wgEncodeSydhTfbsGm12878Bhlhe40cIggmusPk	0.00597636016065972	0.730195666878495	0.0259948780179436	GM12878 BHLHE40 NB100 IgG-mus ChIP-seq Peaks from ENCODE/SYDH
32	wgEncodeHaibTfbsGm12892Pol2V0416102PkRep1	0.000386304347400228	-0.866045559777758	0.0283819025004542	GM12892 Pol2 v041610.2 ChIP-seq Peaks Rep 1 from ENCODE/HAIB
33	wgEncodeUwDgfTh2wb54553204Hotspots	0.000678302290268581	0.513006725166109	0.0345895516083841	Th2 Wb54553204 DNaseI DGF Hotspots from ENCODE/UW
34	wgEncodeSydhTfbsGm18505Pol2IggmusPk	0.000577739215903313	0.802802913425869	0.0353234982284055	GM18505 Pol2 IgG-mus ChIP-seq Peaks from ENCODE/SYDH
35	wgEncodeSydhTfbsGm12878Chd1a301218aIggmusPk	0.000421154060258528	0.994229512607078	0.0358360366156237	GM12878 CHD1 IgG-mus ChIP-seq Peaks from ENCODE/SYDH
36	wgEncodeUwDnaseTh2wb54553204HotspotsRep1	0.00199366886286277	0.702702153921002	0.0360652760773132	Th2 Wb54553204 DNaseI HS HotSpots Rep 1 from ENCODE/UW
37	wgEncodeUwDnaseGm12865HotspotsRep1	0.0039878422006833	0.717825732688517	0.0360652760773132	GM12865 DNaseI HS HotSpots Rep 1 from ENCODE/UW
38	wgEncodeUwDnaseTh2HotspotsRep1	0.00110572338435244	0.750127745671849	0.0374893715515714	Th2 DNaseI HS HotSpots Rep 1 from ENCODE/UW
39	wgEncodeSydhTfbsGm12878Pol2IggmusPk	3.7627825958408e-05	0.905350156519365	0.0374893715515714	GM12878 Pol2 IgG-mus ChIP-seq Peaks from ENCODE/SYDH
40	wgEncodeCshlLongRnaSeqGm12878CytosolPapJunctions	0.0012886996913027	-0.0159274151041455	0.0378290415707333	GM12878 cytosol polyA+ RNA-seq Junctions Pooled from ENCODE/CSHL
41	wgEncodeHaibTfbsGm12878Pol2Pcr2xPkRep2	0.00476975674606947	0.695994474283771	0.0380298589146686	GM12878 Pol2 PCR2x ChIP-seq Peaks Rep 2 from ENCODE/HAIB
42	wgEncodeBroadHistoneGm12878H3k9me3StdPk	7.23668371419353e-08	-0.570482418878588	0.0393383661201843	GM12878 H3K9me3 Histone Mods by ChIP-seq Peaks from ENCODE/Broad
43	wgEncodeBroadHistoneCd20ro01794H4k20me1Pk	0.0151485801286319	-0.00636562479281888	0.0399511523328731	CD20+ RO01794 H4K20me1 Histone Mods by ChIP-seq Peaks from ENCODE/Broad
44	wgEncodeSydhTfbsGm12878Tblr1ab24550IggmusPk	0.00307945059809802	0.762553027126132	0.0399511523328731	GM12878 TBLR1 AB24550 IgG-mus ChIP-seq Peaks from ENCODE/SYDH
45	wgEncodeUwDgfTh1Hotspots	0.000128623053152901	-0.999674575299183	0.0399511523328731	Th1 DNaseI DGF Hotspots Rep 1 from ENCODE/UW
46	wgEncodeSydhTfbsGm15510Pol2IggmusPk	0.00520460453471534	0.720741708268923	0.0431900812600094	GM15510 Pol2 IgG-mus ChIP-seq Peaks from ENCODE/SYDH
47	wgEncodeUwDnaseTh1HotspotsRep1	0.000225797727693772	0.856623598439935	0.0432157658012753	Th1 DNaseI HS HotSpots Rep 1 from ENCODE/UW
48	wgEncodeHaibTfbsGm12878Pol24h8Pcr1xPkRep2	0.00105770831250085	-0.907946208863147	0.0443135882376635	GM12878 Pol2-4H8 PCR1x ChIP-seq Peaks Rep 2 from ENCODE/HAIB
49	wgEncodeUwDgfTh1wb33676984Hotspots	0.000253992494438258	0.680652063687286	0.0449616893685151	Th1 Wb33676984 DNaseI DGF Hotspots from ENCODE/UW
50	wgEncodeBroadHistoneCd20H3k04me2Pk	7.69803298147732e-06	-0.324613337288908	0.0452711825116286	CD20+ H3K4me2 Histone Mods by ChIP-seq Peaks from ENCODE/Broad
51	wgEncodeUwDnaseGm12864HotspotsRep1	0.00108582396106997	0.934202202208269	0.0452711825116286	GM12864 DNaseI HS HotSpots Rep 1 from ENCODE/UW
52	wgEncodeUwDgfTregwb78495824Hotspots	9.44564240189283e-05	0.539477299480665	0.0472663441102571	Treg Wb78495824 DNaseI DGF Hotspots from ENCODE/UW
53	wgEncodeUwHistoneGm12865H3k04me3StdHotspotsRep2	0.000183423098708326	0.982546605206207	0.0476505928803214	GM12865 H3K4me3 Histone Mod ChIP-seq Hotspots 2 from ENCODE/UW
54	wgEncodeOpenChromChipGm12878Pol2Pk	0.00845811367104965	0.412712319803907	0.0501841119683852	GM12878 Pol2 TFBS ChIP-seq Peaks from ENCODE/OpenChrom-UTA
55	wgEncodeSydhTfbsGm12878WhipIggmusPk	0.00101298208957416	-0.868050903877817	0.0505642121696599	GM12878 WHIP IgG-mus ChIP-seq Peaks from ENCODE/SYDH
56	wgEncodeUwDgfTh2Hotspots	0.000233034337068671	0.656755784390841	0.0516624212897969	Th2 DNaseI DGF Hotspots from ENCODE/UW
57	wgEncodeUwHistoneGm06990H3k4me3StdHotspotsRep1	0.00355741857141095	-0.789942581446876	0.0516624212897969	GM06990 H3K4me3 Histone Mod ChIP-seq Hotspots 1 from ENCODE/UW
58	wgEncodeUwHistoneGm12878H3k4me3StdHotspotsRep2	0.000945741351209512	0.829624114714553	0.0521891368772842	GM12878 H3K4me3 Histone Mod ChIP-seq Hotspots 2 from ENCODE/UW
59	wgEncodeUwHistoneCd20ro01794H3k04me3StdHotspotsRep3	0.00184815258285017	-0.906514792919727	0.0521891368772842	CD20+ (RO 01794) H3K4me3 Histone Mod ChIP-seq Hotspots 3 from ENCODE/UW
60	wgEncodeSydhTfbsGm12878Ebf1sc137065StdPk	0.00395027140037404	0.615293270286865	0.0521891368772842	GM12878 EBF1 Standard ChIP-seq Peaks from ENCODE/SYDH
61	wgEncodeUwHistoneGm12865H3k04me3StdHotspotsRep1	0.000422231278076034	-0.997582135049342	0.0521891368772842	GM12865 H3K4me3 Histone Mod ChIP-seq Hotspots 1 from ENCODE/UW
62	wgEncodeUwDnaseTh2HotspotsRep2	0.000444990971447547	0.74449775948974	0.0524487551148837	Th2 DNaseI HS HotSpots Rep 2 from ENCODE/UW
63	wgEncodeUwHistoneGm12864H3k04me3StdHotspotsRep1	0.000780606875442529	-0.766521998432771	0.0552132886661352	GM12864 H3K4me3 Histone Mod ChIP-seq Hotspots 1 from ENCODE/UW
64	wgEncodeUwDgfGm06990Hotspots	0.00621294373898114	-0.779832582907759	0.0553194202763358	GM06990 DNaseI DGF Hotspots from ENCODE/UW
65	wgEncodeBroadHistoneGm12878H3k9acStdPk	7.37158307997788e-07	-0.713260105260401	0.0579028608384724	GM12878 H3K9ac Histone Mods by ChIP-seq Peaks from ENCODE/Broad
66	wgEncodeBroadHistoneDnd41H3k09acPk	0.00620920175423976	-0.697871099853302	0.0595438674910309	Dnd41 H3K9ac Histone Mods by ChIP-seq Peaks from ENCODE/Broad
67	wgEncodeUwDnaseTregwb83319432HotspotsRep1	8.09609328679598e-05	0.912050132775983	0.0661166883187159	Treg Wb83319432 DNaseI HS HotSpots Rep 1 from ENCODE/UW
68	wgEncodeBroadHistoneGm12878H3k04me3StdPkV2	3.94924456126725e-05	-0.962576233147234	0.0676625995416054	GM12878 H3K4me3 Histone Mods by ChIP-seq Peaks from ENCODE/Broad
69	wgEncodeBroadHistoneDnd41H3k04me1Pk	7.49979697818029e-05	-0.53209110589574	0.0682471278500014	Dnd41 H3K4me1 Histone Mods by ChIP-seq Peaks from ENCODE/Broad
70	wgEncodeOpenChromFaireGm12891Pk	0.00841817574813785	-0.952468642338415	0.0735868604900829	GM12891 FAIRE Peaks from ENCODE/OpenChrom(UNC)
71	wgEncodeUwDgfCd4naivewb11970640Hotspots	0.000186334750871399	-0.652548818451459	0.078081097575106	CD4+ Naive Wb11970640 DNaseI DGF Hotspots from ENCODE/UW
72	wgEncodeUwDnaseTh1HotspotsRep2	0.00092022005485651	0.904176747660352	0.0794456115745082	Th1 DNaseI HS HotSpots Rep 2 from ENCODE/UW
73	wgEncodeUwDnaseTregwb78495824HotspotsRep1	0.000131100835551039	0.462073443768343	0.0899849424004888	Treg Wb78495824 DNaseI HS HotSpots Rep 1 from ENCODE/UW
74	wgEncodeUwDnaseCd4naivewb11970640HotspotsRep1	0.000586280493959374	-0.794705116382358	0.0910800389412746	CD4+ Naive Wb11970640 DNaseI HS HotSpots Rep 1 from ENCODE/UW
75	wgEncodeUwHistoneCd20ro01778H3k04me3StdHotspotsRep1	0.00240596310730985	-0.897085190452054	0.0914905034032837	CD20+ (RO 01778) H3K4me3 Histone Mod ChIP-seq Hotspots 1 from ENCODE/UW
76	wgEncodeUwDgfGm12865Hotspots	0.00174858238642595	-0.801713337886799	0.0432460472146609	NA
	Row.names	c3	c4	adj.P.Val	V2
1	wgEncodeBroadHistoneMonocd14ro1746CtcfPk	4.87928449642859e-06	0.705430178379185	0.0840705609611161	Monocytes CD14+ CTCF Histone Mods by ChIP-seq Peaks from ENCODE/Broad
