Disease 1	Disease 2	Corr. coefficient
Psoriasis	Restless_legs_syndrome	-0.0300453472882509
Psoriasis	Renal_function_related_traits_BUN	-0.0303297750651836
Creatinine_levels	Red_blood_cell_traits	-0.0318522937595844
Ankylosing_spondylitis	LDL_cholesterol	-0.0322692878544331
Liver_enzyme_levels_gamma_glutamyl_transferase	Red_blood_cell_traits	-0.0323700718581676
Celiac_disease	Vitiligo	-0.0324185714125633
Allergy	Rheumatoid_arthritis	-0.032589890062809
LDL_cholesterol	Vitiligo	-0.0328487418591976
Primary_biliary_cirrhosis	Red_blood_cell_traits	-0.0328978560864925
HDL_cholesterol	Type_1_diabetes	-0.033065814524889
C_reactive_protein	Fasting_glucose_related_traits	-0.0330711789429188
Creatinine_levels	Primary_biliary_cirrhosis	-0.0330963656306267
Fasting_glucose_related_traits	Primary_biliary_cirrhosis	-0.0334812067449093
Psoriasis	Urate_levels	-0.0337886735796928
Autoimmune_thyroiditis	Juvenile_idiopathic_arthritis	-0.0344071947038174
Multiple_sclerosis	Vitiligo	-0.0344161167740822
Fasting_glucose_related_traits	Liver_enzyme_levels_gamma_glutamyl_transferase	-0.0344176404178143
Primary_sclerosing_cholangitis	Psoriasis	-0.0346495136618614
Ankylosing_spondylitis	Creatinine_levels	-0.0348895117640495
Allergy	Ulcerative_colitis	-0.0349579229950905
Alzheimers_combined	Primary_biliary_cirrhosis	-0.0353939086198807
Ankylosing_spondylitis	Fasting_glucose_related_traits	-0.0354340635240078
Primary_biliary_cirrhosis	Ulcerative_colitis	-0.0356945842504501
Creatinine_levels	HDL_cholesterol	-0.0365993492305279
Primary_sclerosing_cholangitis	Triglycerides	-0.0372661985456944
Juvenile_idiopathic_arthritis	Type_2_diabetes	-0.0373597703874111
Juvenile_idiopathic_arthritis	Restless_legs_syndrome	-0.0375480614602566
Renal_function_related_traits_BUN	Systemic_sclerosis	-0.0376698896288872
Chronic_kidney_disease	Migraine	-0.0380300395190716
Asthma	Psoriasis	-0.0381365567445755
Restless_legs_syndrome	Systemic_lupus_erythematosus	-0.0385432839393616
Bone_mineral_density	HDL_cholesterol	-0.0387228429317474
Asthma	Red_blood_cell_traits	-0.0393505245447159
Bone_mineral_density	C_reactive_protein	-0.0395111367106438
Progressive_supranuclear_palsy	Ulcerative_colitis	-0.0399296917021275
Crohns_disease	Restless_legs_syndrome	-0.0400658585131168
Alzheimers_combined	HDL_cholesterol	-0.0410123765468597
Alopecia_areata	Ankylosing_spondylitis	-0.0410518832504749
Creatinine_levels	Triglycerides	-0.0416169986128807
Liver_enzyme_levels_gamma_glutamyl_transferase	Systemic_lupus_erythematosus	-0.0421309918165207
Chronic_kidney_disease	Juvenile_idiopathic_arthritis	-0.0422613248229027
C_reactive_protein	HDL_cholesterol	-0.0429628267884254
Migraine	Rheumatoid_arthritis	-0.0429630056023598
Behcets_disease	Progressive_supranuclear_palsy	-0.0446795970201492
Primary_biliary_cirrhosis	Progressive_supranuclear_palsy	-0.0448399186134338
Ankylosing_spondylitis	Rheumatoid_arthritis	-0.0452653653919697
Behcets_disease	Restless_legs_syndrome	-0.0458647459745407
Urate_levels	Vitiligo	-0.0461533665657043
Chronic_kidney_disease	Systemic_sclerosis	-0.0464547611773014
C_reactive_protein	Multiple_sclerosis	-0.0484138913452625
Juvenile_idiopathic_arthritis	Renal_function_related_traits_BUN	-0.0495301745831966
Celiac_disease	Platelet_counts	-0.050369419157505
Juvenile_idiopathic_arthritis	Liver_enzyme_levels_gamma_glutamyl_transferase	-0.0505989491939545
Rheumatoid_arthritis	Systemic_lupus_erythematosus	-0.0509472042322159
Allergy	Crohns_disease	-0.0518589504063129
LDL_cholesterol	Renal_function_related_traits_BUN	-0.0526430681347847
Ankylosing_spondylitis	C_reactive_protein	-0.0528203882277012
Crohns_disease	LDL_cholesterol	-0.0532690547406673
Alopecia_areata	HDL_cholesterol	-0.0536218471825123
Migraine	Vitiligo	-0.05390515178442
Juvenile_idiopathic_arthritis	Urate_levels	-0.0542655512690544
Asthma	Crohns_disease	-0.0542874671518803
Allergy	Primary_biliary_cirrhosis	-0.0544584207236767
Systemic_lupus_erythematosus	Triglycerides	-0.0546197779476643
Behcets_disease	Migraine	-0.0549144744873047
Allergy	HDL_cholesterol	-0.0549298860132694
Progressive_supranuclear_palsy	Systemic_lupus_erythematosus	-0.0549534000456333
Fasting_glucose_related_traits	Systemic_lupus_erythematosus	-0.0549877546727657
Autoimmune_thyroiditis	Primary_sclerosing_cholangitis	-0.0551741234958172
Alzheimers_combined	Liver_enzyme_levels_gamma_glutamyl_transferase	-0.055400550365448
Celiac_disease	Migraine	-0.0559682734310627
Creatinine_levels	Systemic_lupus_erythematosus	-0.056004710495472
Alopecia_areata	LDL_cholesterol	-0.0564527958631516
Red_blood_cell_traits	Restless_legs_syndrome	-0.0567660294473171
Celiac_disease	Creatinine_levels	-0.0571616291999817
Kawasaki_disease	Red_blood_cell_traits	-0.0573213323950768
Alopecia_areata	Primary_biliary_cirrhosis	-0.0574852377176285
Bone_mineral_density	Liver_enzyme_levels_gamma_glutamyl_transferase	-0.0576610527932644
Behcets_disease	Type_2_diabetes	-0.057705607265234
Alzheimers_combined	Rheumatoid_arthritis	-0.0579949729144573
HDL_cholesterol	Kawasaki_disease	-0.0603162124752998
Multiple_sclerosis	Primary_sclerosing_cholangitis	-0.0610250942409039
Allergy	Triglycerides	-0.0610372200608253
Liver_enzyme_levels_gamma_glutamyl_transferase	Multiple_sclerosis	-0.0614205002784729
Kawasaki_disease	LDL_cholesterol	-0.0617213472723961
Psoriasis	Vitiligo	-0.0619656331837177
Red_blood_cell_traits	Urate_levels	-0.062018770724535
Behcets_disease	Crohns_disease	-0.0620937086641788
Alzheimers_combined	Crohns_disease	-0.0626379400491714
Behcets_disease	Urate_levels	-0.0633499175310135
Creatinine_levels	Platelet_counts	-0.0633999481797218
Celiac_disease	Type_1_diabetes	-0.0639493241906166
Atopic_dermatitis	Red_blood_cell_traits	-0.0640193223953247
Kawasaki_disease	Liver_enzyme_levels_gamma_glutamyl_transferase	-0.0640406012535095
Ankylosing_spondylitis	Atopic_dermatitis	-0.0642683580517769
Alzheimers_combined	Behcets_disease	-0.0646136626601219
Ankylosing_spondylitis	Asthma	-0.0652407482266426
Celiac_disease	Red_blood_cell_traits	-0.0667377486824989
Alzheimers_combined	Ankylosing_spondylitis	-0.0671029761433601
Alopecia_areata	Migraine	-0.0674225687980652
Multiple_sclerosis	Restless_legs_syndrome	-0.0682006552815437
Atopic_dermatitis	Behcets_disease	-0.0684075951576233
Alopecia_areata	Restless_legs_syndrome	-0.0684471353888512
Systemic_sclerosis	Urate_levels	-0.0689985379576683
Ankylosing_spondylitis	Juvenile_idiopathic_arthritis	-0.069332517683506
Restless_legs_syndrome	Triglycerides	-0.0694824755191803
Allergy	LDL_cholesterol	-0.0695178210735321
Kawasaki_disease	Renal_function_related_traits_BUN	-0.0699123665690422
Ankylosing_spondylitis	Urate_levels	-0.0704111531376839
Bone_mineral_density	Ulcerative_colitis	-0.0707227438688278
Juvenile_idiopathic_arthritis	Vitiligo	-0.0710292309522629
Alopecia_areata	Systemic_lupus_erythematosus	-0.071403369307518
Atopic_dermatitis	Celiac_disease	-0.0714988633990288
Asthma	LDL_cholesterol	-0.0721984356641769
Behcets_disease	Primary_biliary_cirrhosis	-0.0722015723586082
Bone_mineral_density	Migraine	-0.072342686355114
Atopic_dermatitis	Systemic_lupus_erythematosus	-0.0724752098321915
Atopic_dermatitis	Bone_mineral_density	-0.0726183205842972
Asthma	Multiple_sclerosis	-0.0729827359318733
Fasting_glucose_related_traits	Psoriasis	-0.0740644335746765
C_reactive_protein	Vitiligo	-0.0747520998120308
Renal_function_related_traits_BUN	Vitiligo	-0.0748953297734261
HDL_cholesterol	Progressive_supranuclear_palsy	-0.0757100954651833
Primary_biliary_cirrhosis	Primary_sclerosing_cholangitis	-0.076057456433773
Crohns_disease	Renal_function_related_traits_BUN	-0.0768300294876099
Multiple_sclerosis	Red_blood_cell_traits	-0.0770178809762001
Chronic_kidney_disease	Psoriasis	-0.0775090157985687
Kawasaki_disease	Triglycerides	-0.077613353729248
Systemic_sclerosis	Ulcerative_colitis	-0.0776906311511993
Atopic_dermatitis	Vitiligo	-0.0805595964193344
Ankylosing_spondylitis	Chronic_kidney_disease	-0.0811690986156464
Chronic_kidney_disease	Platelet_counts	-0.0819336920976639
Renal_function_related_traits_BUN	Ulcerative_colitis	-0.0822203829884529
Primary_sclerosing_cholangitis	Type_1_diabetes	-0.0825393721461296
Chronic_kidney_disease	Primary_sclerosing_cholangitis	-0.0825532078742981
Alopecia_areata	Systemic_sclerosis	-0.0827264711260796
Allergy	Ankylosing_spondylitis	-0.0837172791361809
Crohns_disease	HDL_cholesterol	-0.0838913396000862
Crohns_disease	Type_1_diabetes	-0.0848120748996735
Fasting_glucose_related_traits	Multiple_sclerosis	-0.0856851413846016
Renal_function_related_traits_BUN	Triglycerides	-0.0861271396279335
Restless_legs_syndrome	Ulcerative_colitis	-0.0865595787763596
Type_1_diabetes	Type_2_diabetes	-0.0866076126694679
Alzheimers_combined	Kawasaki_disease	-0.0866468548774719
Crohns_disease	Type_2_diabetes	-0.0870867967605591
Migraine	Multiple_sclerosis	-0.0873991847038269
C_reactive_protein	Liver_enzyme_levels_gamma_glutamyl_transferase	-0.0876516327261925
Red_blood_cell_traits	Systemic_lupus_erythematosus	-0.087700180709362
HDL_cholesterol	Restless_legs_syndrome	-0.0878251940011978
Alzheimers_combined	Autoimmune_thyroiditis	-0.0881197303533554
Asthma	Systemic_sclerosis	-0.0882416591048241
Atopic_dermatitis	Primary_biliary_cirrhosis	-0.089590460062027
Red_blood_cell_traits	Renal_function_related_traits_BUN	-0.0903905257582664
Ankylosing_spondylitis	Vitiligo	-0.0914881452918053
Behcets_disease	Triglycerides	-0.091803215444088
Chronic_kidney_disease	Vitiligo	-0.0918640121817589
Juvenile_idiopathic_arthritis	Red_blood_cell_traits	-0.0973526686429977
Rheumatoid_arthritis	Type_2_diabetes	-0.0988088920712471
Celiac_disease	Liver_enzyme_levels_gamma_glutamyl_transferase	-0.0993262156844139
Ankylosing_spondylitis	Restless_legs_syndrome	-0.100127086043358
Psoriasis	Red_blood_cell_traits	-0.100766755640507
Autoimmune_thyroiditis	Fasting_glucose_related_traits	-0.100914768874645
Autoimmune_thyroiditis	LDL_cholesterol	-0.101039692759514
HDL_cholesterol	Systemic_lupus_erythematosus	-0.102112472057343
Chronic_kidney_disease	Ulcerative_colitis	-0.102795757353306
Behcets_disease	Platelet_counts	-0.102805778384209
HDL_cholesterol	Juvenile_idiopathic_arthritis	-0.104098089039326
Platelet_counts	Restless_legs_syndrome	-0.104191772639751
Autoimmune_thyroiditis	Behcets_disease	-0.106355167925358
LDL_cholesterol	Type_1_diabetes	-0.106361880898476
Ulcerative_colitis	Vitiligo	-0.106905914843082
Allergy	Red_blood_cell_traits	-0.109017394483089
Primary_biliary_cirrhosis	Type_1_diabetes	-0.109263494610786
C_reactive_protein	Systemic_sclerosis	-0.109284549951553
Platelet_counts	Renal_function_related_traits_BUN	-0.111266784369946
Multiple_sclerosis	Platelet_counts	-0.111737869679928
Alzheimers_combined	Juvenile_idiopathic_arthritis	-0.112040258944035
Allergy	Platelet_counts	-0.112283177673817
Platelet_counts	Psoriasis	-0.112933605909348
Allergy	Chronic_kidney_disease	-0.113616973161697
Progressive_supranuclear_palsy	Type_1_diabetes	-0.113685846328735
Renal_function_related_traits_BUN	Systemic_lupus_erythematosus	-0.114250525832176
Ankylosing_spondylitis	Type_2_diabetes	-0.114438906311989
Behcets_disease	Chronic_kidney_disease	-0.115225613117218
Liver_enzyme_levels_gamma_glutamyl_transferase	Ulcerative_colitis	-0.116037301719189
Multiple_sclerosis	Renal_function_related_traits_BUN	-0.118270002305508
Progressive_supranuclear_palsy	Triglycerides	-0.119269698858261
Triglycerides	Type_1_diabetes	-0.120767131447792
Primary_biliary_cirrhosis	Renal_function_related_traits_BUN	-0.120861351490021
Alzheimers_combined	Atopic_dermatitis	-0.120935156941414
Alopecia_areata	Platelet_counts	-0.121175065636635
Autoimmune_thyroiditis	Bone_mineral_density	-0.121184840798378
Bone_mineral_density	Systemic_sclerosis	-0.12225840985775
Bone_mineral_density	Kawasaki_disease	-0.122607119381428
Ankylosing_spondylitis	Bone_mineral_density	-0.122726827859879
Alopecia_areata	Liver_enzyme_levels_gamma_glutamyl_transferase	-0.123329989612103
LDL_cholesterol	Primary_biliary_cirrhosis	-0.123606242239475
Juvenile_idiopathic_arthritis	LDL_cholesterol	-0.123861595988274
Systemic_sclerosis	Type_1_diabetes	-0.124102048575878
Kawasaki_disease	Urate_levels	-0.125200614333153
Allergy	Urate_levels	-0.126032173633575
Red_blood_cell_traits	Type_1_diabetes	-0.126160189509392
Chronic_kidney_disease	Kawasaki_disease	-0.127469956874847
Behcets_disease	Red_blood_cell_traits	-0.129203468561172
Atopic_dermatitis	Type_2_diabetes	-0.130142048001289
Kawasaki_disease	Platelet_counts	-0.130367428064346
Behcets_disease	Liver_enzyme_levels_gamma_glutamyl_transferase	-0.130554810166359
Allergy	Liver_enzyme_levels_gamma_glutamyl_transferase	-0.130659192800522
Ankylosing_spondylitis	Renal_function_related_traits_BUN	-0.131125956773758
Juvenile_idiopathic_arthritis	Platelet_counts	-0.1318029910326
HDL_cholesterol	Primary_biliary_cirrhosis	-0.131881445646286
Liver_enzyme_levels_gamma_glutamyl_transferase	Type_1_diabetes	-0.132391631603241
Atopic_dermatitis	Systemic_sclerosis	-0.132430911064148
Asthma	HDL_cholesterol	-0.134767979383469
Rheumatoid_arthritis	Vitiligo	-0.136086031794548
Alopecia_areata	Alzheimers_combined	-0.136314421892166
Kawasaki_disease	Type_2_diabetes	-0.136486813426018
Primary_biliary_cirrhosis	Urate_levels	-0.136878848075867
Atopic_dermatitis	Triglycerides	-0.138931468129158
Platelet_counts	Ulcerative_colitis	-0.139153867959976
Asthma	Primary_biliary_cirrhosis	-0.141624972224236
Psoriasis	Triglycerides	-0.142688646912575
Crohns_disease	Vitiligo	-0.143983006477356
Asthma	Systemic_lupus_erythematosus	-0.145205646753311
Progressive_supranuclear_palsy	Vitiligo	-0.146471261978149
Alzheimers_combined	Psoriasis	-0.148482784628868
HDL_cholesterol	Ulcerative_colitis	-0.14970138669014
Type_2_diabetes	Ulcerative_colitis	-0.150421738624573
LDL_cholesterol	Ulcerative_colitis	-0.1514952480793
Platelet_counts	Type_1_diabetes	-0.151775225996971
Alopecia_areata	Triglycerides	-0.152671709656715
Liver_enzyme_levels_gamma_glutamyl_transferase	Rheumatoid_arthritis	-0.153769001364708
C_reactive_protein	Systemic_lupus_erythematosus	-0.155545815825462
C_reactive_protein	Primary_biliary_cirrhosis	-0.155952483415604
Autoimmune_thyroiditis	Type_2_diabetes	-0.157049044966698
Alzheimers_combined	Systemic_lupus_erythematosus	-0.157769873738289
Crohns_disease	Triglycerides	-0.160410106182098
Chronic_kidney_disease	Primary_biliary_cirrhosis	-0.160549461841583
HDL_cholesterol	Multiple_sclerosis	-0.161148622632027
Platelet_counts	Progressive_supranuclear_palsy	-0.161368876695633
Celiac_disease	Triglycerides	-0.162785440683365
Alzheimers_combined	Celiac_disease	-0.164301171898842
Autoimmune_thyroiditis	Triglycerides	-0.16698756814003
Celiac_disease	HDL_cholesterol	-0.167462110519409
Multiple_sclerosis	Urate_levels	-0.16914202272892
LDL_cholesterol	Multiple_sclerosis	-0.172241419553757
Autoimmune_thyroiditis	Vitiligo	-0.174391061067581
Crohns_disease	Platelet_counts	-0.176117971539497
Behcets_disease	LDL_cholesterol	-0.177298992872238
Multiple_sclerosis	Triglycerides	-0.17737603187561
Bone_mineral_density	Crohns_disease	-0.177519097924232
Ankylosing_spondylitis	Type_1_diabetes	-0.179307356476784
Alopecia_areata	Type_2_diabetes	-0.183335825800896
Celiac_disease	LDL_cholesterol	-0.190758392214775
Chronic_kidney_disease	Multiple_sclerosis	-0.190802097320557
Alzheimers_combined	Multiple_sclerosis	-0.192770138382912
Primary_biliary_cirrhosis	Type_2_diabetes	-0.195629388093948
Psoriasis	Type_2_diabetes	-0.197642773389816
LDL_cholesterol	Systemic_lupus_erythematosus	-0.19775915145874
Alzheimers_combined	C_reactive_protein	-0.197812438011169
Juvenile_idiopathic_arthritis	Triglycerides	-0.198883458971977
Asthma	Liver_enzyme_levels_gamma_glutamyl_transferase	-0.201658219099045
Atopic_dermatitis	Platelet_counts	-0.208324640989304
Celiac_disease	Urate_levels	-0.208916410803795
Asthma	Triglycerides	-0.214742094278336
Systemic_lupus_erythematosus	Urate_levels	-0.223693549633026
Celiac_disease	Type_2_diabetes	-0.224597677588463
Autoimmune_thyroiditis	HDL_cholesterol	-0.227934539318085
Alzheimers_combined	Ulcerative_colitis	-0.233925148844719
LDL_cholesterol	Rheumatoid_arthritis	-0.246184259653091
Celiac_disease	Chronic_kidney_disease	-0.247398808598518
Triglycerides	Ulcerative_colitis	-0.251558512449265
Chronic_kidney_disease	Systemic_lupus_erythematosus	-0.256086796522141
Bone_mineral_density	Psoriasis	-0.257250279188156
Asthma	Platelet_counts	-0.258503586053848
Bone_mineral_density	Primary_biliary_cirrhosis	-0.265648812055588
C_reactive_protein	Triglycerides	-0.26671177148819
Bone_mineral_density	Celiac_disease	-0.27425953745842
Platelet_counts	Rheumatoid_arthritis	-0.286610156297684
Bone_mineral_density	Systemic_lupus_erythematosus	-0.28894916176796
Systemic_lupus_erythematosus	Type_2_diabetes	-0.298038601875305
Autoimmune_thyroiditis	Platelet_counts	-0.300267398357391
Bone_mineral_density	Multiple_sclerosis	-0.30490243434906
Rheumatoid_arthritis	Triglycerides	-0.316057205200195
C_reactive_protein	Platelet_counts	-0.316245138645172
HDL_cholesterol	Rheumatoid_arthritis	-0.325270235538483
Multiple_sclerosis	Type_2_diabetes	-0.344745367765427
