""	"Row.names"	"V2"	"c1"	"c2"	"adj.P.Val"	"P.Value"
"972"	"wgEncodeHaibGenotypeGm06990RegionsRep1"	"GM06990 Copy number variants Replicate 1 from ENCODE/HAIB"	-0.017939337833688	0.0763563868050567	0.350256700641253	0.291042899680826
"973"	"wgEncodeUwHistoneH7esH3k27me3StdDiffa5dHotspotsRep1"	"H7-hESC H3K27me3 diffProtA 5 d Histone Mod ChIP-seq Hotspots 1 from ENCODE/UW"	-0.0702295260159042	0.0187889563632303	0.452779412179277	0.386791381256288
"974"	"wgEncodeHaibGenotypeGm12892RegionsRep2"	"GM12892 Copy number variants Replicate 1 (Lab Rep 2) from ENCODE/HAIB"	-0.0271818310839868	0.0463550132885362	0.283616502095688	0.223713644478169
"975"	"wgEncodeSydhTfbsK562Setdb1UcdPk"	"K562 SETDB1 UC Davis ChIP-seq Peaks from ENCODE/SYDH"	-0.0361576011439326	0.03369977401857	0.0896442636260052	0.0527011791989654
"976"	"wgEncodeAwgTfbsSydhK562Usf2IggrabUniPk"	"K562 TFBS Uniform Peaks of USF2 from ENCODE/Stanford/Analysis"	-0.0832486705035689	0.0142321560007288	0.0664616797162381	0.011483619911486
"977"	"wgEncodeHaibTfbsEcc1CtcfcV0416102Dm002p1hPkRep2"	"ECC-1 CTCF 5916 DMSO v041610.2 ChIP-seq Peaks Rep 2 from ENCODE/HAIB"	-0.0594384155144243	0.0194382615323489	0.180129925963306	0.132553008298558
"978"	"wgEncodeHaibTfbsT47dFoxa1sc6553V0416102Dm002p1hPkRep1"	"T-47D FOXA1 6553 DMSO v041610.2 ChIP-seq Peaks Rep 1 from ENCODE/HAIB"	-0.106713872227675	0.0103881510857594	0.0920036933010013	0.0550424695131218
"979"	"wgEncodeAwgTfbsHaibA549Fosl2V0422111Etoh02UniPk"	"A549 (EtOH .02) TFBS Uniform Peaks of FOSL2 from ENCODE/HudsonAlpha/Analysis"	-0.0780429022182395	0.0137020410004549	0.0664616797162381	0.0157742387801522
"980"	"wgEncodeHaibTfbsHct116SrfV0422111PkRep2"	"HCT-116 SRF v042211.1 ChIP-seq Peaks Rep 2 from ENCODE/HAIB"	-0.143235550536426	0.00741003076189556	0.0942996062022514	0.0575641042409459
"981"	"wgEncodeUwHistoneH7esH3k27me3StdPkRep1"	"H7-hESC H3K27me3 Histone Mod ChIP-seq Peaks 1 from ENCODE/UW"	-0.0480676653556016	0.0215768206502122	0.16379449070509	0.11921007103783
"982"	"wgEncodeUwDnaseSknmcPkRep2"	"SK-N-MC DNaseI HS Peaks Rep 2 from ENCODE/UW"	-0.0776671624182664	0.0126745757967022	0.110915853654244	0.0736123154297225
"983"	"wgEncodeHaibTfbsK562Pu1Pcr1xPkRep2"	"K562 PU.1 PCR1x ChIP-seq Peaks Rep 2 from ENCODE/HAIB"	-0.0484532621543123	0.0203068829015879	0.0664616797162381	0.0201163920905107
"984"	"wgEncodeSydhTfbsMcf10aesStat3Tam112hHvdPk"	"MCF10A STAT3 Harvard 4-hydroxytamoxifen 12hr ChIP-seq Peaks from ENCODE/SYDH"	-0.0621946944658584	0.0155792742584272	0.0664616797162381	0.0213451502692291
"985"	"wgEncodeHaibTfbsK562Six5Pcr1xPkRep2"	"K562 SIX5 PCR1x ChIP-seq Peaks Rep 2 from ENCODE/HAIB"	-0.0366137632566793	0.0264064359281899	0.0664616797162381	0.0154431056632619
"986"	"wgEncodeSydhTfbsHelas3Stat3IggrabPk"	"HeLa-S3 STAT3 IgG-rab ChIP-seq Peaks from ENCODE/SYDH"	-0.054291429262726	0.0177820096833632	0.0664616797162381	0.0172698852066577
"987"	"wgEncodeAwgTfbsHaibK562Atf3V0416101UniPk"	"K562 TFBS Uniform Peaks of ATF3 from ENCODE/HudsonAlpha/Analysis"	-0.0333900940951947	0.0284881504767571	0.0664616797162381	0.0201151598440682
"988"	"wgEncodeSydhTfbsHek293Tcf7l2UcdPk"	"HEK293 TCF7L2 UC Davis ChIP-seq Peaks from ENCODE/SYDH"	-0.13599510665038	0.00679906410806182	0.072088805233746	0.0316592952484543
"989"	"wgEncodeHaibTfbsGm12891Pu1Pcr1xPkRep1"	"GM12891 PU.1 PCR1x ChIP-seq Peaks Rep 1 from ENCODE/HAIB"	-0.0592238134131646	0.0153617652362042	0.0664616797162381	0.00889155417763368
"990"	"wgEncodeAwgTfbsSydhImr90CebpbIggrabUniPk"	"IMR90 TFBS Uniform Peaks of CEBPB from ENCODE/Stanford/Analysis"	-0.186629226988085	0.00482426790537502	0.276164920951453	0.21634982820726
"991"	"wgEncodeAwgTfbsHaibT47dFoxa1sc6553V0416102Dm002p1hUniPk"	"T-47D (DMSO) TFBS Uniform Peaks of FOXA1_(SC-6553) ENCODE/HudsonAlpha/Analysis"	-0.0557337371573982	0.0154112603999407	0.0894523056301052	0.0524679891319182
"992"	"wgEncodeHaibTfbsEcc1Foxm1sc502V0422111PkRep1"	"ECC-1 FOXM1 v042211.1 ChIP-seq Peaks Rep 1 from ENCODE/HAIB"	-0.0540583084049212	0.0156536138481746	0.0664616797162381	0.0159222231785445
"993"	"wgEncodeHaibTfbsSknmcFoxp2Pcr2xPkRep1"	"SK-N-MC FOXP2 PCR2x ChIP-seq Peaks Rep 1 from ENCODE/HAIB"	-0.3942701909888	0.00207879668359865	0.292683648928346	0.237624998378821
"994"	"wgEncodeHaibTfbsMcf7Fosl2V0422111PkRep1"	"MCF-7 FOSL2 v042211.1 ChIP-seq Peaks Rep 1 from ENCODE/HAIB"	-0.104739511979166	0.00782060478941535	0.0836968143553504	0.0459774445377615
"995"	"wgEncodeAwgTfbsUtaHepg2CmycUniPk"	"HepG2 TFBS Uniform Peaks of c-Myc from ENCODE/UT-A/Analysis"	-0.032870378117109	0.0246563626011229	0.0664616797162381	0.0135400022375698
"996"	"wgEncodeAwgTfbsSydhHepg2Tr4UcdUniPk"	"HepG2 TFBS Uniform Peaks of TR4 from ENCODE/USC/Analysis"	-0.0428346165940372	0.0182632936763919	0.0664616797162381	0.0102461808023733
"997"	"wgEncodeAwgTfbsHaibK562Six5Pcr1xUniPk"	"K562 TFBS Uniform Peaks of SIX5 from ENCODE/HudsonAlpha/Analysis"	-0.0217262174848607	0.0356324894033408	0.0724017507578748	0.0320432406788368
"998"	"wgEncodeAwgTfbsSydhGm12878P300IggmusUniPk"	"GM12878 TFBS Uniform Peaks of p300 from ENCODE/Stanford/Analysis"	-0.0929536990013519	0.00829096185207002	0.0834029543456647	0.0456846227503271
"999"	"wgEncodeHaibTfbsGm12878Usf1Pcr2xPkRep1"	"GM12878 USF-1 PCR2x ChIP-seq Peaks Rep 1 from ENCODE/HAIB"	-0.0406144123698174	0.0189635165196408	0.103007928117075	0.066308466731866
"1000"	"wgEncodeHaibTfbsK562Mef2aV0416101PkRep2"	"K562 MEF2A v041610.1 ChIP-seq Peaks Rep 2 from ENCODE/HAIB"	-0.119513485107113	0.00640518251751846	0.0858791455708082	0.0487932185821588
"1001"	"wgEncodeUwDnaseWerirb1PkRep2"	"WERI-Rb-1 DNaseI HS Peaks Rep 2 from ENCODE/UW"	-0.0619689035449179	0.0111559647580142	0.149805655640687	0.107180561763762
"1002"	"wgEncodeAwgTfbsSydhHepg2Brca1a300IggrabUniPk"	"HepG2 TFBS Uniform Peaks of BRCA1_(A300-000A) from ENCODE/Stanford/Analysis"	-0.0955532011445935	0.0071823769212609	0.068161738788037	0.0257786590365716
"1003"	"wgEncodeAwgTfbsHaibGm12878Six5Pcr1xUniPk"	"GM12878 TFBS Uniform Peaks of SIX5 from ENCODE/HudsonAlpha/Analysis"	-0.0150243556483091	0.0454268225763247	0.0765911859871549	0.0376828013248889
"1004"	"wgEncodeSydhTfbsHelas3Nrf1IggmusPk"	"HeLa-S3 Nrf1 IgG-mus ChIP-seq Peaks from ENCODE/SYDH"	-0.0426635359595534	0.0159648462476092	0.0782404195379545	0.039809744952399
"1005"	"wgEncodeSydhTfbsSknshJundIggrabPk"	"SK-N-SH JunD IgG-rab ChIP-seq Peaks from ENCODE/SYDH"	-0.0510801080927556	0.0131099726784017	0.0664616797162381	0.0199818996672011
"1006"	"wgEncodeAwgTfbsHaibSknshraUsf1sc8983V0416102UniPk"	"SK-N-SH_RA TFBS Uniform Peaks of USF1_(SC-8983) from ENCODE/HudsonAlpha/Analysis"	-0.03856406049642	0.0171449494394788	0.0715963562343899	0.0307575377903792
"1007"	"wgEncodeRikenCageHpiepcCellPapTssHmm"	"HPIEpC whole cell polyA+ CAGE TSS HMM from ENCODE/RIKEN"	-0.050315037790732	0.012975671255956	0.0664616797162381	0.0157891125851601
"1008"	"wgEncodeAwgTfbsUwGm12801CtcfUniPk"	"GM12801 TFBS Uniform Peaks of CTCF from ENCODE/UW/Analysis"	-0.310079055230355	0.00206748535317864	0.223846606742706	0.17054501563043
"1009"	"wgEncodeAwgTfbsUtaHelas3CmycUniPk"	"HeLa-S3 TFBS Uniform Peaks of c-Myc from ENCODE/UT-A/Analysis"	-0.0856527934278513	0.00721760092178965	0.0664616797162381	0.0218291027982746
"1010"	"wgEncodeAwgTfbsHaibHepg2Fosl2V0416101UniPk"	"HepG2 TFBS Uniform Peaks of FOSL2 from ENCODE/HudsonAlpha/Analysis"	-0.0324162228117231	0.0189381976393563	0.067331467104079	0.024151910786403
"1011"	"wgEncodeAwgTfbsSydhHelas3NfybIggrabUniPk"	"HeLa-S3 TFBS Uniform Peaks of NF-YB from ENCODE/Harvard/Analysis"	-0.0457781439527044	0.01336173111917	0.0693123432045096	0.0276422832164757
"1012"	"wgEncodeAwgTfbsHaibK562Ctcflsc98982V0416101UniPk"	"K562 TFBS Uniform Peaks of CTCFL_(SC-98982) from ENCODE/HudsonAlpha/Analysis"	-0.0420210463828384	0.0133571802964866	0.14811274132122	0.105873679399347
"1013"	"wgEncodeAwgTfbsSydhHelas3Usf2IggmusUniPk"	"HeLa-S3 TFBS Uniform Peaks of USF2 from ENCODE/Stanford/Analysis"	-0.0403482171518347	0.0137109567857334	0.0664616797162381	0.0134786106323734
"1014"	"wgEncodeHaibTfbsK562Usf1V0416101PkRep2"	"K562 USF-1 v041610.1 ChIP-seq Peaks Rep 2 from ENCODE/HAIB"	-0.028108341618921	0.019603364884667	0.0814237025310861	0.0434561974696027
"1015"	"wgEncodeAwgTfbsHaibT47dP300V0416102Dm002p1hUniPk"	"T-47D (DMSO) TFBS Uniform Peaks of p300 from ENCODE/HudsonAlpha/Analysis"	-0.0599689105766849	0.00917337357337627	0.0746924897976025	0.0348341656455187
"1016"	"wgEncodeAwgTfbsSydhGm18505NfkbTnfaIggrabUniPk"	"GM18505 (TNFa) TFBS Uniform Peaks of NFKB from ENCODE/Stanford/Analysis"	-0.0214563746504878	0.0247372703533135	0.0664616797162381	0.00975886936125191
"1017"	"wgEncodeAwgTfbsHaibPfsk1NrsfPcr2xUniPk"	"PFSK-1 TFBS Uniform Peaks of NRSF from ENCODE/HudsonAlpha/Analysis"	-0.013105410636947	0.0398307497185648	0.0879601860602344	0.0508630761994046
"1018"	"wgEncodeHaibTfbsGm12878Bcl3V0416101PkRep2"	"GM12878 BCL3 v041610.1 ChIP-seq Peaks Rep 2 from ENCODE/HAIB"	-0.105845019424191	0.00492296177828744	0.0736005199928032	0.0339948590101288
"1019"	"wgEncodeAwgTfbsSydhK562Rad21UniPk"	"K562 TFBS Uniform Peaks of Rad21 from ENCODE/Yale/Analysis"	-0.0444423021393222	0.0113874872519661	0.189345086747396	0.140596501142577
"1020"	"wgEncodeHaibTfbsK562Sp2sc643V0416102PkRep1"	"K562 SP2 v041610.2 ChIP-seq Peaks Rep 1 from ENCODE/HAIB"	-0.033604537275198	0.0149508467891019	0.0968759397650103	0.0607845165902696
"1021"	"wgEncodeSydhTfbsMcf7Tcf7l2UcdPk"	"MCF-7 TCF7L2 UC Davis ChIP-seq Peaks from ENCODE/SYDH"	-0.0789018016920912	0.0062984139443391	0.0664616797162381	0.0117378526899653
"1022"	"wgEncodeHaibTfbsSknshNficsc81335V0422111PkRep1"	"SK-N-SH NFIC v042211.1 ChIP-seq Peaks Rep 1 from ENCODE/HAIB"	-0.0506312079827083	0.00971094462745332	0.0664616797162381	0.0205045946834184
"1023"	"wgEncodeUwHistoneH7esH3k27me3StdDiffa14dHotspotsRep1"	"H7-hESC H3K27me3 diffProtA 14 d Histone Mod ChIP-seq Hotspots 1 from ENCODE/UW"	-0.224178769608563	0.00213766206638717	0.613324815952563	0.535627838146914
"1024"	"wgEncodeSydhHistoneNt2d1H3k4me1UcdPk"	"NT2D1 H3K4me1 Histone Modifications by ChIP-Seq Peaks from ENCODE/SYDH"	-0.0109368761647866	0.0428234932181073	0.0664616797162381	0.0149165668113236
"1025"	"wgEncodeSydhTfbsA549CebpbIggrabPk"	"A549 CEBPB IgG-rab ChIP-seq Peaks from ENCODE/SYDH"	-0.117608245346057	0.00394654443210518	0.140039673483667	0.0990175209646334
"1026"	"wgEncodeAwgTfbsSydhA549CebpbIggrabUniPk"	"A549 TFBS Uniform Peaks of CEBPB from ENCODE/Stanford/Analysis"	-0.408996182139894	0.00112130243308014	0.327325898114222	0.269493430016911
"1027"	"wgEncodeSydhTfbsGm12878CfosStdPk"	"GM12878 c-FOS Standard ChIP-seq Peaks from ENCODE/SYDH"	-0.0277335729010921	0.0163368098261656	0.0664616797162381	0.00662212986107838
"1028"	"wgEncodeHaibTfbsK562Ctcflsc98982V0416101PkRep2"	"K562 CTCFL v041610.1 ChIP-seq Peaks Rep 2 from ENCODE/HAIB"	-0.0276486053626718	0.0160300891451054	0.120115768077438	0.0818995629424863
"1029"	"wgEncodeUwHistoneSknshraH3k36me3StdPkRep2"	"SK-N-SH_RA H3K36me3 Histone Mod ChIP-seq Peaks 2 from ENCODE/UW"	-0.00809321928628651	0.0541949771394558	0.258486617687257	0.200761803513152
"1030"	"wgEncodeSydhTfbsMcf10aesCfosEtoh01HvdPk"	"MCF10A c-FOS Harvard EtOH .01% 36h ChIP-seq Peaks from ENCODE/SYDH"	-0.0717486670194868	0.00608480128541213	0.0906515123336965	0.0535530196586922
"1031"	"wgEncodeSunyRipSeqGm12878Pabpc1Pk"	"GM12878 PABPC1 RIP-seq Analysis from ENCODE/SUNY"	-0.220075313761146	0.00196493031276909	0.77005571415595	0.714972206030701
"1032"	"wgEncodeAwgTfbsHaibGm12878RxraPcr1xUniPk"	"GM12878 TFBS Uniform Peaks of RXRA from ENCODE/HudsonAlpha/Analysis"	-0.197314487880844	0.00215116680117592	0.256899204486266	0.199356086710082
"1033"	"wgEncodeSydhTfbsHepg2JundIggrabPk"	"HEPG2 JunD IgG-rab ChIP-seq Peaks from ENCODE/SYDH"	-0.0327281816882324	0.0127808644205474	0.0808306372043732	0.0428863854902935
"1034"	"wgEncodeHaibTfbsK562Six5Pcr1xPkRep1"	"K562 SIX5 PCR1x ChIP-seq Peaks Rep 1 from ENCODE/HAIB"	-0.0228232719215877	0.0182365608929607	0.0664616797162381	0.0206999060450886
"1035"	"wgEncodeHaibTfbsGm12878NrsfPcr1xPkRep1"	"GM12878 NRSF PCR1x ChIP-seq Peaks Rep 1 from ENCODE/HAIB"	-0.0391721952104973	0.0105018997034746	0.0664616797162381	0.0130182199009799
"1036"	"wgEncodeSydhTfbsMcf7Znf217UcdPk"	"MCF-7 ZNF217 UC Davis ChIP-seq Peaks from ENCODE/SYDH"	-0.0787992073630739	0.00513502498104928	0.0962336960440815	0.0600489632490311
"1037"	"wgEncodeHaibGenotypeGm12878RegionsRep2"	"GM12878 Copy number variants Replicate 2 from ENCODE/HAIB"	-0.0194095962152093	0.0202214829117587	0.387922659655996	0.326255133715166
"1038"	"wgEncodeUchicagoTfbsK562EfosControlPk"	"K562 FOS GFP-tag TFBS Peaks from ENCODE/UChicago"	-0.0555420128641294	0.00697313740165724	0.0954533382972253	0.0592523851880094
"1039"	"wgEncodeSydhTfbsImr90MafkIggrabPk"	"IMR90 MafK IgG-rab ChIP-seq Peaks from ENCODE/SYDH"	-0.0743525851723648	0.00518699456967023	0.112322957142087	0.0748735765882115
"1040"	"wgEncodeAwgTfbsHaibHepg2Zbtb33Pcr1xUniPk"	"HepG2 TFBS Uniform Peaks of ZBTB33 from ENCODE/HudsonAlpha/Analysis"	-0.0175458995391535	0.0216327531592283	0.0664616797162381	0.0100218289159542
"1041"	"wgEncodeUwTfbsHct116CtcfStdPkRep2"	"HCT-116 CTCF TFBS ChIP-seq Peaks 2 from ENCODE/UW"	-0.022426000868748	0.0165943138813231	0.101954439616454	0.0653530982097675
"1042"	"wgEncodeAwgTfbsSydhK562Tblr1nb600270IggrabUniPk"	"K562 TFBS Uniform Peaks of TBLR1_(NB600-270) from ENCODE/Stanford/Analysis"	-0.0345796593109423	0.0106324823194766	0.0664616797162381	0.0103969227126327
"1043"	"wgEncodeAwgTfbsSydhHelas3NfyaIggrabUniPk"	"HeLa-S3 TFBS Uniform Peaks of NF-YA from ENCODE/Harvard/Analysis"	-0.0319217854281328	0.0113270896623425	0.0683387378147292	0.0263634153666942
"1044"	"wgEncodeHaibTfbsH1hescHdac2sc6296V0416102PkRep2"	"H1-hESC HDAC2 v041610.2 ChIP-seq Peaks Rep 2 from ENCODE/HAIB"	-0.0410077039189088	0.0087755588338301	0.0823171828054063	0.0442224147985995
"1045"	"wgEncodeHaibTfbsT47dGata3sc268V0416102Dm002p1hPkRep1"	"T-47D GATA3 DMSO v041610.2 ChIP-seq Peaks Rep 1 from ENCODE/HAIB"	-0.087407336120419	0.00410268368198395	0.0785453549464376	0.0404631614157786
"1046"	"wgEncodeHaibTfbsGm12892Pax5c20V0416101PkRep1"	"GM12892 PAX5-C20 v041610.1 ChIP-seq Peaks Rep 1 from ENCODE/HAIB"	-0.0349033471395292	0.0102402474907149	0.0664616797162381	0.00672974000908765
"1047"	"wgEncodeAwgTfbsSydhK562Nrf1IggrabUniPk"	"K562 TFBS Uniform Peaks of Nrf1 from ENCODE/Stanford/Analysis"	-0.0455880805122174	0.00779850773908532	0.124057373143827	0.0853387050702655
"1048"	"wgEncodeHaibTfbsHepg2Hnf4asc8987V0416101PkRep2"	"HepG2 HNF4A v041610.1 ChIP-seq Peaks Rep 2 from ENCODE/HAIB"	-0.0567607780987409	0.00624955007695869	0.0782404195379545	0.0397710652910355
"1049"	"wgEncodeUwHistoneH7esH3k27me3StdDiffa9dHotspotsRep1"	"H7-hESC H3K27me3 diffProtA 9 d Histone Mod ChIP-seq Hotspots 1 from ENCODE/UW"	-0.188764879342837	0.00175589638440345	0.483257135664305	0.414560941939827
"1050"	"wgEncodeHaibTfbsMcf7Cebpbsc150V0422111PkRep1"	"MCF-7 CEBPB v042211.1 ChIP-seq Peaks Rep 1 from ENCODE/HAIB"	-0.031052751741461	0.0104320215007735	0.0664616797162381	0.00933402380534875
"1051"	"wgEncodeHaibTfbsEcc1NrsfV0422111PkRep1"	"ECC-1 NRSF v042211.1 ChIP-seq Peaks Rep 1 from ENCODE/HAIB"	-0.00963352116074929	0.0323022030368729	0.15291230679003	0.109918577481802
"1052"	"wgEncodeHaibTfbsHct116CtcfcV0422111PkRep1"	"HCT-116 CTCF 5916 v042211.1 ChIP-seq Peaks Rep 1 from ENCODE/HAIB"	-0.0550550756595158	0.00545578095939571	0.163095804051913	0.118569536488812
"1053"	"wgEncodeOpenChromFaireNhekPk"	"NHEK FAIRE Peaks from ENCODE/OpenChrom(UNC)"	-0.0630272215293268	0.00455404011092019	0.164242473979014	0.119609765803551
"1054"	"wgEncodeSydhTfbsHuvecCfosUcdPk"	"HUVEC c-FOS UC Davis ChIP-seq Peaks from ENCODE/SYDH"	-0.0203206389428203	0.0130838478696073	0.0667825078435962	0.0225795712819309
"1055"	"wgEncodeAwgTfbsSydhHelas3Brca1a300IggrabUniPk"	"HeLa-S3 TFBS Uniform Peaks of BRCA1_(A300-000A) from ENCODE/Stanford/Analysis"	-0.010242239918404	0.0259324624084085	0.0765911859871549	0.0376507730556771
"1056"	"wgEncodeSydhTfbsHepg2Hnf4aForsklnStdPk"	"HEPG2 HNF4A Standard forskolin ChIP-seq Peaks from ENCODE/SYDH"	-0.0238885816394953	0.0110174550956808	0.0664616797162381	0.00418926143374969
"1057"	"wgEncodeSydhTfbsMcf10aesCfosTam112hHvdPk"	"MCF10A c-FOS Harvard 4-hydroxytamoxifen 12hr ChIP-seq Peaks from ENCODE/SYDH"	-0.0296719598984956	0.00870472046450362	0.0704414383137451	0.0290857760961211
"1058"	"wgEncodeHaibTfbsT47dP300V0416102Dm002p1hPkRep1"	"T-47D p300 DMSO v041610.2 ChIP-seq Peaks Rep 1 from ENCODE/HAIB"	-0.0699008552434441	0.00368196396550532	0.0825333486429409	0.0444612462515446
"1059"	"wgEncodeAwgTfbsUchicagoK562EjundUniPk"	"K562 TFBS Uniform Peaks of eGFP-JunD from ENCODE/UChicago/Analysis"	-0.0413725800819382	0.00594814532145671	0.081090745061353	0.0430544583644134
"1060"	"wgEncodeHaibTfbsK562Pu1Pcr1xPkRep1"	"K562 PU.1 PCR1x ChIP-seq Peaks Rep 1 from ENCODE/HAIB"	-0.0207595943120927	0.0116160325021498	0.0664616797162381	0.0121066639027307
"1061"	"wgEncodeHaibGenotypePanc1RegionsRep2"	"PANC-1 Copy number variants Replicate 2 from ENCODE/HAIB"	-0.00128781338378659	0.184096368644774	0.614050126805407	0.536674303651901
"1062"	"wgEncodeAwgTfbsHaibGm12878Irf4sc6059Pcr1xUniPk"	"GM12878 TFBS Uniform Peaks of IRF4_(SC-6059) from ENCODE/HudsonAlpha/Analysis"	-0.0383635823771127	0.00604892332292362	0.0664616797162381	0.00900288499770636
"1063"	"wgEncodeAwgTfbsSydhHepg2Rfx5200401194IggrabUniPk"	"HepG2 TFBS Uniform Peaks of RFX5_(200-401-194) from ENCODE/Stanford/Analysis"	-0.0231169738845774	0.00900080810521067	0.0664616797162381	0.0140307295425192
"1064"	"wgEncodeSydhTfbsH1hescCjunIggrabPk"	"H1-hESC c-Jun IgG-rab ChIP-seq Peaks from ENCODE/SYDH"	-0.0481061914964843	0.00432486648455743	0.0907539046335861	0.0536994516430569
"1065"	"wgEncodeAwgTfbsBroadHuvecEzh239875UniPk"	"HUVEC TFBS Uniform Peaks of EZH2_(39875) from ENCODE/Broad/Analysis"	-0.416402246613333	0.000497361725824399	0.598821968414062	0.522022379639882
"1066"	"wgEncodeHaibTfbsGm12878Atf3Pcr1xPkRep2"	"GM12878 ATF3 PCR1x ChIP-seq Peaks Rep 2 from ENCODE/HAIB"	-0.0155777346373039	0.0129350123144823	0.0697756487718387	0.0280667071517216
"1067"	"wgEncodeAwgTfbsSydhHepg2Pol2s2IggrabUniPk"	"HepG2 TFBS Uniform Peaks of Pol2(phosphoS2) from ENCODE/Stanford/Analysis"	-0.0192656867162863	0.0104249221160279	0.0664616797162381	0.00576714343048356
"1068"	"wgEncodeUwTfbsHeeCtcfStdPkRep2"	"HEEpIC CTCF TFBS ChIP-seq Peaks 2 from ENCODE/UW"	-0.0234642645139899	0.00821632752766989	0.101908777920718	0.0652387585989372
"1069"	"wgEncodeHaibTfbsHepg2Zbtb7aV0416101PkRep1"	"HepG2 ZBTB7A v041610.1 ChIP-seq Peaks Rep 1 from ENCODE/HAIB"	-0.0305617883374043	0.00606814144830142	0.0815108325790772	0.0435333639469421
"1070"	"wgEncodeBroadHistoneHuvecEzh239875Pk"	"HUVEC EZH2 (39875) Histone Mods by ChIP-seq Peaks from ENCODE/Broad"	-0.021260674783085	0.00861754204125248	0.164994895871084	0.12041475738194
"1071"	"wgEncodeHaibTfbsH1hescNrsfV0416102PkRep2"	"H1-hESC NRSF v041610.2 ChIP-seq Peaks Rep 2 from ENCODE/HAIB"	-0.0114389869076678	0.0158275743817154	0.102313360108309	0.0656548961053767
"1072"	"wgEncodeUwTfbsWi38CtcfStdPkRep2"	"WI-38 CTCF TFBS ChIP-seq Peaks 2 from ENCODE/UW"	-0.0846158149542053	0.0021224835696525	0.164215319784757	0.119553171152714
"1073"	"wgEncodeHaibTfbsGm12878Mef2csc13268V0416101PkRep2"	"GM12878 MEF2C v041610.1 ChIP-seq Peaks Rep 2 from ENCODE/HAIB"	-0.152014422829144	0.00113688785711783	0.130281145988416	0.0908754809798119
"1074"	"wgEncodeUwHistoneSknshraH3k36me3StdPkRep1"	"SK-N-SH_RA H3K36me3 Histone Mod ChIP-seq Peaks 1 from ENCODE/UW"	-0.0027310376723541	0.0618176711368782	0.260876869504016	0.202969223582721
"1075"	"wgEncodeHaibTfbsSknshraP300V0416102PkRep1"	"SK-N-SH RA p300 v041610.2 ChIP-seq Peaks Rep 1 from ENCODE/HAIB"	-0.00864848026381685	0.0192501689843629	0.0664616797162381	0.00701387432197192
"1076"	"wgEncodeHaibTfbsGm12878Usf1Pcr2xPkRep2"	"GM12878 USF-1 PCR2x ChIP-seq Peaks Rep 2 from ENCODE/HAIB"	-0.0917017975440644	0.00172728078505077	0.0985879579685836	0.062313778814672
"1077"	"wgEncodeAwgTfbsUtaHepg2CtcfUniPk"	"HepG2 TFBS Uniform Peaks of CTCF from ENCODE/UT-A/Analysis"	-0.00802804922157324	0.0196431382771849	0.117674669121345	0.0794699783393476
"1078"	"wgEncodeHaibTfbsSknshraP300V0416102PkRep2"	"SK-N-SH RA p300 v041610.2 ChIP-seq Peaks Rep 2 from ENCODE/HAIB"	-0.00754910507165765	0.0208312656832489	0.0664616797162381	0.0199859198339875
"1079"	"wgEncodeSydhTfbsK562Znf263UcdPk"	"K562 ZNF263 UC Davis ChIP-seq Peaks from ENCODE/SYDH"	-0.0480286968125135	0.00321398853743819	0.0664616797162381	0.0179429173326631
"1080"	"wgEncodeAwgTfbsSydhMcf10aesCmycTam14hHvdUniPk"	"MCF10A-Er-Src (TAM 4h) TFBS Uniform Peaks of c-Myc ENCODE/Harvard/Analysis"	-0.0251107629233724	0.00604180765787417	0.0667825078435962	0.0224869197608566
"1081"	"wgEncodeAwgTfbsSydhGm12878Nrf1IggmusUniPk"	"GM12878 TFBS Uniform Peaks of Nrf1 from ENCODE/Stanford/Analysis"	-0.0111407687906691	0.0134955402076248	0.0683387378147292	0.0263954887757892
"1082"	"wgEncodeUwHistoneHelas3H3k36me3StdPkRep2"	"HeLa-S3 H3K36me3 Histone Mod ChIP-seq Peaks 2 from ENCODE/UW"	-0.00361957715746756	0.0414687956217286	0.117585862529574	0.0793741839474492
"1083"	"wgEncodeHaibTfbsA549GrPcr1xDex50nmPkRep2"	"A549 GR DEX 50nM PCR1x ChIP-seq Peaks Rep 2 from ENCODE/HAIB"	-0.0111671415016397	0.0132184629368532	0.0689676010540791	0.0272004507296245
"1084"	"wgEncodeAwgTfbsSydhHelas3CebpbIggrabUniPk"	"HeLa-S3 TFBS Uniform Peaks of CEBPB from ENCODE/Stanford/Analysis"	-0.0489549525699461	0.00298530938515042	0.0745965489077104	0.0346221650760001
"1085"	"wgEncodeUwTfbsHffmycCtcfStdPkRep1"	"HFF-Myc CTCF TFBS ChIP-seq Peaks 1 from ENCODE/UW"	-0.0261911079184509	0.0055063064009579	0.11737956053381	0.079086452781188
"1086"	"wgEncodeAwgTfbsHaibH1hescSp1Pcr1xUniPk"	"H1-hESC TFBS Uniform Peaks of SP1 from ENCODE/HudsonAlpha/Analysis"	-0.017442685718908	0.00826408497724409	0.0700317821867469	0.0284680764808458
"1087"	"wgEncodeHaibGenotypeHsmmRegionsRep3"	"HSMM Copy number variants Replicate 1 (Lab Rep 3) from ENCODE/HAIB"	-0.0390647004165547	0.00367856409600593	0.161931402986774	0.117563650867976
"1088"	"wgEncodeSydhTfbsHelas3Zzz3StdPk"	"HeLa-S3 ZZZ3 Standard ChIP-seq Peaks from ENCODE/SYDH"	-0.651154563405467	0.000218458367888749	0.423306328563054	0.359715467545734
